sku,categories
/,"cat_3,cat_11,cat_14,cat_21,cat_2224,cat_8"
107736901,"cat_2127,cat_3,cat_11,cat_115,cat_14"
107737101,"cat_2127,cat_3,cat_11,cat_14"
107737201,"cat_2127,cat_3,cat_11,cat_14"
107737301,"cat_2127,cat_3,cat_11,cat_14"
107737501,"cat_2127,cat_3,cat_11,cat_14"
107737901,"cat_2127,cat_3,cat_11"
107738001,"cat_2127,cat_3,cat_11"
107738101,"cat_2127,cat_3,cat_11,cat_14"
107738301,"cat_2127,cat_3,cat_11,cat_14"
107739101,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224,cat_8"
107740401,"cat_1968,cat_3,cat_11,cat_14,cat_8"
107740501,"cat_1968,cat_3,cat_8,cat_1549,cat_1561"
107741301,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
107741701,"cat_2127,cat_3,cat_14"
107741801,"cat_2127,cat_3,cat_14"
107742001,"cat_2127,cat_3,cat_14"
107742101,"cat_2127,cat_3,cat_14"
107742201,"cat_2127,cat_3,cat_14"
107754501,"cat_3,cat_11,cat_1551,cat_115,cat_1558,cat_8,cat_1549"
107754601,"cat_3,cat_11,cat_1551,cat_115,cat_1558,cat_8,cat_1549"
107754701,"cat_3,cat_11,cat_1551,cat_115,cat_1558,cat_8,cat_1549"
107778501,"cat_2127,cat_2374,cat_3,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
107779001,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
107781101,"cat_2127,cat_3,cat_11,cat_115,cat_14"
107790501,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
107791101,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
107791201,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
107791301,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
107793201,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
107793301,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
107793501,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
107794701,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
107794801,"cat_2127,cat_3,cat_11,cat_82,cat_185,cat_183,cat_184,cat_27,cat_186"
1078,"cat_2374,cat_3,cat_8"
107821701,cat_3
107821801,cat_3
107822001,cat_3
107822101,cat_3
107822201,cat_3
107828101,"cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_40,cat_773,cat_8,cat_38"
107829301,"cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_38,cat_99"
107840701,"cat_3,cat_252,cat_297,cat_8,cat_254,cat_298"
107841101,"cat_3,cat_252,cat_297,cat_8,cat_254,cat_298"
107844901,cat_3
107845601,"cat_2127,cat_3,cat_11,cat_14"
107866801,"cat_2127,cat_3,cat_11,cat_14"
107870301,"cat_3,cat_8,cat_31,cat_32"
107877801,"cat_3,cat_8,cat_256,cat_257"
107880201,"cat_3,cat_8,cat_256,cat_257"
107880301,"cat_3,cat_8,cat_256,cat_257"
107880401,"cat_3,cat_256,cat_257"
107880601,"cat_2374,cat_3,cat_259,cat_262,cat_8,cat_256,cat_261"
107880801,"cat_2374,cat_3,cat_259,cat_262,cat_8,cat_256,cat_261"
107887401,"cat_1968,cat_3,cat_11,cat_1551,cat_115,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
107887801,"cat_1968,cat_2374,cat_3,cat_115,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
107894601,"cat_2127,cat_3,cat_11"
107895101,"cat_2127,cat_3,cat_11"
107895401,"cat_2127,cat_3,cat_11"
107895601,"cat_2127,cat_3,cat_11,cat_14,cat_8"
107895701,"cat_2127,cat_3,cat_11"
107895801,"cat_2127,cat_3,cat_11"
107898401,"cat_2127,cat_3,cat_11,cat_14"
107898501,"cat_2127,cat_3,cat_11,cat_14"
107898601,"cat_2127,cat_3,cat_11,cat_14"
107898701,"cat_2127,cat_3,cat_11,cat_14"
107898801,"cat_2127,cat_3,cat_11,cat_14"
107898901,"cat_2127,cat_3,cat_11,cat_14"
107899001,"cat_2127,cat_3,cat_11,cat_14"
107899101,"cat_2127,cat_3,cat_11,cat_14"
107899301,"cat_2127,cat_3,cat_11,cat_14"
107899501,"cat_2127,cat_3,cat_11,cat_14"
107899601,"cat_2127,cat_3,cat_11,cat_14"
107899701,"cat_2127,cat_3,cat_11,cat_14"
107899801,"cat_2127,cat_3,cat_11,cat_14"
1079,"cat_2374,cat_3,cat_8"
107900001,"cat_2127,cat_3,cat_11"
107900101,"cat_2127,cat_3,cat_11,cat_14"
107903301,"cat_2127,cat_3,cat_11,cat_14"
107903401,"cat_2127,cat_3,cat_11,cat_14"
107903501,"cat_2127,cat_3,cat_11,cat_14"
107903601,"cat_2127,cat_3,cat_11,cat_14"
107903701,"cat_2127,cat_3,cat_11,cat_14"
107903801,"cat_2127,cat_3,cat_11,cat_14"
107903901,"cat_2127,cat_3,cat_11,cat_14"
107904001,"cat_2127,cat_3,cat_11,cat_14"
107904201,"cat_2127,cat_3,cat_11,cat_14"
107904301,"cat_2127,cat_3,cat_11,cat_14"
107904401,"cat_2127,cat_3,cat_11,cat_14"
107904501,"cat_2127,cat_3,cat_11,cat_14"
107904601,"cat_2127,cat_3,cat_11,cat_14"
107904701,"cat_2127,cat_3,cat_11,cat_14"
107904801,"cat_2127,cat_3,cat_11,cat_14"
107904901,"cat_2127,cat_3,cat_11,cat_14"
107905001,"cat_2127,cat_3,cat_11,cat_14"
107905701,"cat_1968,cat_3,cat_11,cat_285,cat_115,cat_283,cat_21,cat_279,cat_2224,cat_8,cat_281"
107905801,"cat_1968,cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
107905901,"cat_1968,cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
107907201,"cat_2374,cat_3,cat_11,cat_45,cat_115,cat_14,cat_47,cat_40,cat_773"
107907301,"cat_2374,cat_3,cat_11,cat_45,cat_115,cat_14,cat_47,cat_40,cat_773"
107907401,"cat_2374,cat_3,cat_11,cat_45,cat_115,cat_14,cat_47,cat_40,cat_773"
107907501,"cat_2374,cat_3,cat_11,cat_45,cat_115,cat_14,cat_47,cat_40,cat_773"
107917701,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224"
107917801,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224"
107919401,"cat_1968,cat_3,cat_11,cat_1551,cat_115,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
107919501,"cat_1968,cat_3,cat_11,cat_19,cat_91,cat_8,cat_17,cat_90"
107931801,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224"
107931901,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224"
107947701,"cat_1968,cat_3,cat_11,cat_1551,cat_1549"
107949301,"cat_1968,cat_3,cat_11,cat_19,cat_20,cat_8,cat_17,cat_18"
107978801,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
107981601,"cat_3,cat_29,cat_288,cat_27,cat_287"
107981801,"cat_3,cat_29,cat_288,cat_27,cat_287"
107984601,"cat_3,cat_29,cat_288,cat_27,cat_287"
107995801,"cat_1968,cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
107999501,cat_2172
107999601,cat_2172
107999701,cat_2172
108,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1080,"cat_2374,cat_3,cat_8"
108003801,"cat_1968,cat_3,cat_11,cat_19,cat_68,cat_8,cat_17,cat_67"
108003901,"cat_1968,cat_3,cat_11,cat_19,cat_66,cat_8,cat_17,cat_65"
108004201,"cat_1968,cat_3,cat_11,cat_285,cat_115,cat_283,cat_21,cat_279,cat_2224,cat_8,cat_281"
108009901,"cat_1968,cat_3,cat_11,cat_1551,cat_8,cat_1549"
108010501,"cat_1968,cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
108011101,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_14,cat_47,cat_48,cat_40,cat_41,cat_773,cat_790,cat_8,cat_38,cat_39"
108011201,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_14,cat_47,cat_48,cat_40,cat_41,cat_773,cat_790,cat_8,cat_38,cat_39"
108011301,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_14,cat_47,cat_48,cat_40,cat_41,cat_773,cat_790,cat_8,cat_38,cat_39"
108019101,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_111,cat_2224,cat_773,cat_775,cat_8,cat_38,cat_112"
108019301,"cat_1968,cat_2374,cat_3,cat_40,cat_773,cat_38"
108020001,cat_3
108020901,"cat_2374,cat_3,cat_21,cat_259,cat_2224,cat_8,cat_256"
108024801,"cat_1968,cat_3,cat_11,cat_14,cat_8"
108025001,"cat_1968,cat_3,cat_11"
1080909,"cat_2374,cat_3,cat_21,cat_29,cat_30,cat_2224,cat_8,cat_27,cat_28"
1081,"cat_2374,cat_3,cat_8"
108129101,"cat_3,cat_11,cat_14"
108129201,"cat_3,cat_11,cat_14"
1082,"cat_2374,cat_3,cat_8"
1083,"cat_2374,cat_3,cat_8"
1084,"cat_2374,cat_3,cat_8"
1085,"cat_2374,cat_3,cat_8"
1086,"cat_2374,cat_3,cat_8"
1087,"cat_2374,cat_3,cat_8"
1088,"cat_2374,cat_3,cat_8"
108822901,"cat_3,cat_11,cat_115"
108826801,cat_3
108826901,cat_3
108827001,cat_3
108827101,cat_3
108827301,cat_3
108828701,"cat_2374,cat_3,cat_259,cat_8,cat_256"
108828801,"cat_2374,cat_3,cat_259,cat_8,cat_256"
108828901,"cat_2374,cat_3,cat_259,cat_8,cat_256"
108829001,"cat_2374,cat_3,cat_259,cat_262,cat_8,cat_256,cat_261"
108829101,"cat_2374,cat_3,cat_259,cat_262,cat_8,cat_256,cat_261"
108829801,"cat_3,cat_8,cat_256,cat_257"
108844901,"cat_1968,cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
108845101,"cat_1968,cat_3,cat_11,cat_19,cat_20,cat_17,cat_18"
108847601,"cat_2374,cat_3,cat_11"
108847701,"cat_2374,cat_3,cat_11"
108847801,"cat_2374,cat_3,cat_11"
108851501,"cat_1968,cat_3,cat_11,cat_14,cat_8"
108851901,"cat_1968,cat_3,cat_11,cat_1551,cat_8,cat_1549"
108852201,"cat_1968,cat_3,cat_11,cat_1551,cat_8,cat_1549"
108854601,"cat_1968,cat_2374,cat_3,cat_40,cat_111,cat_773,cat_775,cat_38,cat_112"
108855301,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_47,cat_48,cat_40,cat_41,cat_773,cat_790,cat_38,cat_39"
108856101,"cat_1968,cat_3,cat_11,cat_1551,cat_1558,cat_1549"
108857201,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_80,cat_40,cat_78,cat_773,cat_786,cat_38,cat_77"
108863301,"cat_1968,cat_3,cat_11,cat_19,cat_66,cat_8,cat_17,cat_65"
108864301,"cat_1968,cat_2374,cat_3,cat_1345,cat_21,cat_2224,cat_8,cat_17"
108866301,"cat_1968,cat_3,cat_11,cat_1551,cat_8,cat_1549"
108866501,"cat_1968,cat_3,cat_11,cat_285,cat_115,cat_283,cat_279,cat_281"
108867101,"cat_1968,cat_3,cat_11,cat_285,cat_422,cat_115,cat_283,cat_421,cat_21,cat_279,cat_419,cat_2224,cat_8,cat_281,cat_420"
108869301,"cat_1968,cat_3,cat_11,cat_115"
108869801,"cat_1968,cat_3,cat_11,cat_14,cat_8"
108872501,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_111,cat_2224,cat_773,cat_775,cat_8,cat_38,cat_112"
108874401,"cat_1968,cat_3,cat_11,cat_285,cat_115,cat_283,cat_279,cat_281"
108874801,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224"
108875001,"cat_1968,cat_3,cat_11,cat_14,cat_8"
108878101,"cat_1968,cat_3,cat_11,cat_1551,cat_1558,cat_1549"
108878501,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_47,cat_48,cat_21,cat_40,cat_41,cat_2224,cat_773,cat_790,cat_8,cat_38,cat_39"
108880401,"cat_2127,cat_3,cat_11"
1089,"cat_2374,cat_3,cat_8"
108931401,"cat_3,cat_1558,cat_1733,cat_8,cat_1549,cat_1734"
108931901,"cat_2374,cat_3,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
108940801,"cat_1968,cat_3,cat_11,cat_19,cat_20,cat_17,cat_18"
108940901,"cat_1968,cat_3,cat_11,cat_1551,cat_1558,cat_1549"
108941701,"cat_1968,cat_3,cat_11,cat_19,cat_91,cat_8,cat_17,cat_90"
108941901,"cat_1968,cat_3,cat_11,cat_19,cat_93,cat_8,cat_17,cat_92"
108942401,"cat_1968,cat_3,cat_1558,cat_8,cat_1549"
108943001,"cat_1968,cat_3,cat_8,cat_31,cat_32"
108943201,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224,cat_8"
108944101,"cat_1968,cat_3,cat_11,cat_285,cat_115,cat_283,cat_21,cat_279,cat_2224,cat_8,cat_281"
108944401,"cat_1968,cat_3,cat_115,cat_40,cat_773,cat_8,cat_38"
108945101,"cat_1968,cat_3,cat_11,cat_14,cat_8"
108945301,"cat_1968,cat_3,cat_11,cat_14,cat_8"
108945401,"cat_1968,cat_3,cat_11,cat_14,cat_8"
108945501,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
108973101,"cat_3,cat_11,cat_19,cat_20,cat_8,cat_17,cat_18"
108980101,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_38"
108980201,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_38"
108983801,cat_2172
108985001,"cat_1968,cat_3,cat_11,cat_14,cat_8"
108987501,"cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_40,cat_773,cat_8,cat_38"
108987601,"cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_40,cat_773,cat_8,cat_38"
108992201,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_38"
108992401,"cat_2374,cat_3,cat_115,cat_40,cat_773,cat_38"
109,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1090,"cat_2374,cat_3,cat_8"
1091,"cat_2374,cat_3,cat_8"
1092,"cat_2374,cat_3,cat_8"
1093,"cat_2374,cat_3,cat_8"
1094,"cat_2374,cat_3,cat_8"
1095,"cat_2374,cat_3,cat_8"
1096,"cat_2374,cat_3,cat_8"
1097,"cat_2374,cat_3,cat_8"
1098,"cat_2374,cat_3,cat_8"
1099,"cat_2374,cat_3,cat_8"
11,"cat_1968,cat_3,cat_8,cat_31,cat_32"
110,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1100,"cat_2374,cat_3,cat_8"
1101,"cat_2374,cat_3,cat_8"
1101503,cat_2172
1101603,cat_2172
1102,"cat_2374,cat_3,cat_8"
110217201,"cat_3,cat_8,cat_1549,cat_1561"
110231401,"cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_40,cat_773,cat_8,cat_38"
110281301,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
110281401,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
110281501,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
110281601,"cat_3,cat_11,cat_1551,cat_8,cat_1549"
110282601,"cat_1968,cat_3,cat_11,cat_14,cat_8"
110283101,"cat_1968,cat_3,cat_11,cat_115"
110283401,"cat_1968,cat_3,cat_11,cat_45,cat_80,cat_40,cat_78,cat_773,cat_786,cat_8,cat_38,cat_77"
110283501,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_47,cat_40,cat_773,cat_38"
110283601,"cat_1968,cat_3,cat_11,cat_1551,cat_115,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
110283801,"cat_1968,cat_3,cat_115"
110284401,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224,cat_8"
110285901,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
1103,"cat_2374,cat_3,cat_8"
110327301,"cat_2127,cat_3,cat_11,cat_14"
110327501,"cat_2127,cat_3,cat_11,cat_14"
110327801,"cat_2127,cat_3,cat_11,cat_14"
110328801,"cat_2127,cat_3"
110329401,"cat_2127,cat_3,cat_14"
110329601,"cat_2127,cat_3,cat_14"
110330001,"cat_2127,cat_3,cat_14"
110350201,cat_2172
110365301,cat_3
110365501,cat_3
110399301,"cat_1968,cat_3,cat_11,cat_285,cat_115,cat_283,cat_279,cat_281"
110399601,"cat_3,cat_11,cat_115"
110399701,"cat_3,cat_11,cat_115,cat_14,cat_8"
1104,"cat_2374,cat_3,cat_8"
110400501,"cat_2127,cat_3,cat_11,cat_14"
110436201,cat_2172
110448401,"cat_1968,cat_3,cat_11,cat_14,cat_8"
110448501,"cat_1968,cat_3,cat_11,cat_14,cat_8"
110451001,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_111,cat_2224,cat_773,cat_775,cat_38,cat_112"
110451101,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_111,cat_2224,cat_773,cat_775,cat_38,cat_112"
110452701,"cat_1968,cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
110452801,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_98,cat_2224,cat_773,cat_778,cat_38,cat_99"
110452901,"cat_1968,cat_2374,cat_3,cat_40,cat_98,cat_773,cat_778,cat_8,cat_38,cat_99"
110453201,"cat_1968,cat_3,cat_11,cat_14,cat_8"
110453901,"cat_1968,cat_3,cat_11,cat_45,cat_80,cat_40,cat_78,cat_773,cat_786,cat_38,cat_77"
110454001,"cat_1968,cat_3,cat_11,cat_45,cat_80,cat_21,cat_40,cat_78,cat_2224,cat_773,cat_786,cat_8,cat_38,cat_77"
110454301,"cat_1968,cat_3,cat_11,cat_19,cat_66,cat_8,cat_17,cat_65"
110454501,"cat_1968,cat_3,cat_11,cat_115"
110454601,"cat_1968,cat_3,cat_11,cat_115,cat_21,cat_2224"
110454701,"cat_1968,cat_3,cat_11,cat_19,cat_20,cat_8,cat_17,cat_18"
110455101,"cat_1968,cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
110455301,"cat_1968,cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
110455401,"cat_1968,cat_3,cat_11,cat_1551,cat_21,cat_1558,cat_2224,cat_8,cat_1549"
110455601,"cat_1968,cat_3,cat_11,cat_19,cat_20,cat_8,cat_17,cat_18"
110455701,"cat_1968,cat_3,cat_11"
110456701,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_111,cat_2224,cat_773,cat_775,cat_8,cat_38,cat_112"
110458201,"cat_3,cat_11,cat_8"
110466501,cat_2172
110467001,"cat_2127,cat_3,cat_14"
110467201,"cat_2127,cat_3,cat_14"
110467601,"cat_2127,cat_3,cat_14"
110467701,"cat_2127,cat_3,cat_14"
110467801,"cat_2127,cat_3,cat_14"
110467901,"cat_2127,cat_3,cat_14"
110468501,"cat_2127,cat_3,cat_14"
110468701,"cat_2127,cat_3,cat_14"
110469001,"cat_2127,cat_3,cat_14"
110469101,"cat_2127,cat_3,cat_14"
110469301,"cat_2127,cat_3,cat_14"
110469401,"cat_2127,cat_3"
110469901,"cat_2127,cat_3,cat_14"
110470001,"cat_2127,cat_3,cat_14"
110470301,"cat_2127,cat_3,cat_14"
110470401,"cat_2127,cat_3,cat_14"
110470501,"cat_2127,cat_3,cat_14"
110470801,"cat_2127,cat_3,cat_14"
110470901,"cat_2127,cat_3,cat_14"
110471001,"cat_2127,cat_3,cat_14"
110471201,"cat_2127,cat_3,cat_14"
110471301,"cat_2127,cat_3,cat_14"
110471401,"cat_2127,cat_3,cat_14"
110471501,"cat_2127,cat_3,cat_14"
110479501,cat_2172
110480401,"cat_2127,cat_3,cat_11,cat_14"
110480601,"cat_2127,cat_3,cat_11,cat_14"
110480801,"cat_2127,cat_3,cat_11,cat_14"
110480901,"cat_2127,cat_3,cat_11,cat_14"
110481701,"cat_3,cat_252,cat_8,cat_254"
110481801,"cat_3,cat_252,cat_8,cat_254"
110481901,"cat_3,cat_252,cat_8,cat_254"
110482001,"cat_3,cat_252,cat_8,cat_254"
1105,cat_2172
1106,"cat_3,cat_21,cat_252,cat_297,cat_2224,cat_8,cat_254,cat_298"
1107,"cat_3,cat_21,cat_252,cat_297,cat_2224,cat_8,cat_254,cat_298"
110771202,"cat_2374,cat_3,cat_21,cat_2224,cat_8"
1108,"cat_3,cat_21,cat_252,cat_297,cat_2224,cat_8,cat_254,cat_298"
1109,"cat_3,cat_8"
111,"cat_3,cat_11,cat_148,cat_14,cat_152,cat_8,cat_150"
1110,"cat_3,cat_8"
1111,"cat_3,cat_8"
1112,"cat_3,cat_8"
1113,"cat_3,cat_8"
1114,"cat_3,cat_8"
1115,"cat_3,cat_8"
1115811,"cat_3,cat_29,cat_30,cat_27,cat_28"
1116,"cat_3,cat_8"
1117,"cat_3,cat_8"
111716602,"cat_1968,cat_2374,cat_3,cat_40,cat_111,cat_773,cat_775,cat_8,cat_38,cat_112"
111743102,cat_2172
1118,"cat_3,cat_8"
111821807,"cat_2127,cat_3,cat_14"
111821810,"cat_2127,cat_3,cat_14"
111821811,"cat_2127,cat_3,cat_14"
111821812,"cat_2127,cat_3,cat_14"
111821816,"cat_2127,cat_3,cat_14"
111821818,"cat_2127,cat_3,cat_14"
111821819,"cat_2127,cat_3,cat_14"
111821821,"cat_2127,cat_3,cat_14"
111821822,"cat_2127,cat_3,cat_14"
111821823,"cat_2127,cat_3,cat_14"
111821825,"cat_2127,cat_3,cat_14"
111821826,"cat_2127,cat_3,cat_14"
111821827,"cat_2127,cat_3,cat_14"
111821829,"cat_2127,cat_3,cat_14"
111821830,"cat_2127,cat_3,cat_14"
111821831,"cat_2127,cat_3,cat_14"
111821834,"cat_2127,cat_3,cat_14"
111821835,"cat_2127,cat_3,cat_14"
111821836,"cat_2127,cat_3,cat_14"
111821842,"cat_2127,cat_3,cat_14"
111821844,"cat_2127,cat_3,cat_14"
111821845,"cat_2127,cat_3,cat_14"
111821846,"cat_2127,cat_3,cat_14"
111822325,cat_2172
111822530,cat_2172
111822630,"cat_2374,cat_3,cat_21,cat_29,cat_288,cat_2224,cat_8,cat_27,cat_287"
111822634,cat_3
111822635,cat_3
111822638,"cat_2374,cat_3,cat_21,cat_326,cat_2224,cat_8,cat_328"
111822645,"cat_3,cat_259,cat_256"
111822647,"cat_3,cat_326,cat_328"
111822648,"cat_3,cat_29,cat_288,cat_27,cat_287"
111822652,"cat_3,cat_115,cat_21,cat_2224"
111822653,"cat_3,cat_115"
111822654,"cat_3,cat_115"
111822655,"cat_3,cat_115"
111822656,"cat_3,cat_115"
111822657,"cat_3,cat_115"
111822658,"cat_3,cat_115"
111822659,"cat_3,cat_115"
111822660,"cat_3,cat_115"
111822661,"cat_3,cat_115"
111822663,"cat_3,cat_115"
111822664,"cat_3,cat_115"
111822665,"cat_3,cat_115"
111822666,"cat_3,cat_115"
111822667,"cat_3,cat_115"
111822668,"cat_3,cat_115"
111822669,"cat_3,cat_115"
111822670,"cat_3,cat_115"
111822671,"cat_3,cat_115"
111822672,"cat_3,cat_115"
111822673,"cat_3,cat_115"
111822674,"cat_3,cat_115"
111822675,"cat_3,cat_115"
111822676,"cat_3,cat_115"
111822677,"cat_3,cat_115"
111822800,"cat_2374,cat_3,cat_326,cat_328"
111822802,"cat_2374,cat_3,cat_326,cat_328"
111822803,"cat_2374,cat_3,cat_326,cat_328"
111822804,"cat_2374,cat_3,cat_326,cat_328"
111822805,"cat_2374,cat_3,cat_326,cat_8,cat_328"
111822806,"cat_2374,cat_3,cat_326,cat_328"
111822807,"cat_2374,cat_3,cat_326,cat_328"
111822808,"cat_2374,cat_3,cat_21,cat_2224,cat_8"
111822809,"cat_2374,cat_3,cat_21,cat_2224,cat_8"
111822810,"cat_2374,cat_3,cat_21,cat_2224,cat_8"
111822811,"cat_2374,cat_3,cat_21,cat_2224,cat_8"
111822812,"cat_2127,cat_3,cat_11,cat_14,cat_8"
111822813,"cat_2127,cat_3,cat_11,cat_14,cat_8"
111822816,"cat_2127,cat_3,cat_11,cat_14,cat_8"
111822817,"cat_2127,cat_3,cat_11,cat_14,cat_8"
111822818,"cat_2127,cat_3,cat_11,cat_14,cat_8"
111822908,"cat_1968,cat_3,cat_223"
111822909,"cat_1968,cat_3,cat_223"
111822911,"cat_1968,cat_3,cat_11,cat_19,cat_93,cat_8,cat_17,cat_92"
111822912,"cat_1968,cat_3,cat_11,cat_19,cat_93,cat_8,cat_17,cat_92"
111822913,"cat_1968,cat_3,cat_11,cat_19,cat_66,cat_8,cat_17,cat_65"
111822915,"cat_1968,cat_3,cat_11,cat_1551,cat_8,cat_1549"
111822916,"cat_1968,cat_3,cat_11,cat_45,cat_80,cat_40,cat_78,cat_773,cat_786,cat_38,cat_77"
111822921,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
111822922,"cat_1968,cat_3,cat_11,cat_285,cat_115,cat_283,cat_279,cat_8,cat_281"
111822923,"cat_1968,cat_3,cat_11,cat_115"
111822931,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_1345,cat_1348,cat_14,cat_47,cat_21,cat_40,cat_2224,cat_773,cat_8,cat_38"
111823055,"cat_2127,cat_3,cat_11,cat_14"
111823075,"cat_1968,cat_3,cat_11,cat_285,cat_115,cat_283,cat_279,cat_8,cat_281"
111823115,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_14,cat_47,cat_48,cat_40,cat_41,cat_773,cat_790,cat_8,cat_38,cat_39"
111823116,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_14,cat_47,cat_48,cat_40,cat_41,cat_773,cat_790,cat_8,cat_38,cat_39"
111823117,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_14,cat_47,cat_48,cat_40,cat_41,cat_773,cat_790,cat_8,cat_38,cat_39"
111823118,"cat_1968,cat_2374,cat_3,cat_11,cat_45,cat_46,cat_1345,cat_1348,cat_1349,cat_14,cat_47,cat_48,cat_40,cat_41,cat_773,cat_790,cat_8,cat_38,cat_39"
111823189,"cat_1968,cat_2374,cat_3,cat_21,cat_40,cat_111,cat_2224,cat_773,cat_775,cat_8,cat_38,cat_112"
111823269,"cat_1968,cat_2374,cat_3,cat_40,cat_111,cat_773,cat_775,cat_8,cat_38,cat_112"
111823348,cat_2172
